1988/07/11,1095.9,1095.9,1095.9,1095.9,0.0
1988/07/12,1107.1,1107.1,1107.1,1107.1,0.0
1988/07/13,1109.2,1109.2,1109.2,1109.2,0.0
1988/07/14,1118.4,1118.4,1118.4,1118.4,0.0
1988/07/15,1131.0,1131.0,1131.0,1131.0,0.0
1988/07/18,1146.6,1146.6,1146.6,1146.6,0.0
1988/07/19,1136.2,1136.2,1136.2,1136.2,0.0
1988/07/20,1145.5,1145.5,1145.5,1145.5,0.0
1988/07/21,1152.5,1152.5,1152.5,1152.5,0.0
1988/07/22,1142.8,1142.8,1142.8,1142.8,0.0
1988/07/26,1132.5,1132.5,1132.5,1132.5,0.0
1988/07/27,1136.3,1136.3,1136.3,1136.3,0.0
1988/07/28,1136.6,1136.6,1136.6,1136.6,0.0
1988/07/29,1143.4,1143.4,1143.4,1143.4,0.0
1988/08/01,1162.6,1162.6,1162.6,1162.6,0.0
1988/08/02,1160.8,1160.8,1160.8,1160.8,0.0
1988/08/03,1170.2,1170.2,1170.2,1170.2,0.0
1988/08/04,1165.6,1165.6,1165.6,1165.6,0.0
1988/08/05,1172.1,1172.1,1172.1,1172.1,0.0
1988/08/08,1177.9,1177.9,1177.9,1177.9,0.0
1988/08/11,1135.3,1135.3,1135.3,1135.3,0.0
1988/08/12,1132.1,1132.1,1132.1,1132.1,0.0
1988/08/15,1122.8,1122.8,1122.8,1122.8,0.0
1988/08/16,1120.9,1120.9,1120.9,1120.9,0.0
1988/08/17,1120.3,1120.3,1120.3,1120.3,0.0
1988/08/18,1096.4,1096.4,1096.4,1096.4,0.0
1988/08/19,1081.5,1081.5,1081.5,1081.5,0.0
1988/08/22,1075.7,1075.7,1075.7,1075.7,0.0
1988/08/23,1067.0,1067.0,1067.0,1067.0,0.0
1988/08/24,1065.0,1065.0,1065.0,1065.0,0.0
1988/08/25,1070.9,1070.9,1070.9,1070.9,0.0
1988/08/26,1044.8,1044.8,1044.8,1044.8,0.0
1988/08/29,1020.3,1020.3,1020.3,1020.3,0.0
1988/08/30,1020.2,1020.2,1020.2,1020.2,0.0
1988/08/31,1036.6,1036.6,1036.6,1036.6,0.0
1988/09/01,1031.8,1031.8,1031.8,1031.8,0.0
1988/09/02,1049.3,1049.3,1049.3,1049.3,0.0
1988/09/05,1067.0,1067.0,1067.0,1067.0,0.0
1988/09/06,1062.3,1062.3,1062.3,1062.3,0.0
1988/09/07,1063.2,1063.2,1063.2,1063.2,0.0
1988/09/08,1066.6,1066.6,1066.6,1066.6,0.0
1988/09/09,1063.5,1063.5,1063.5,1063.5,0.0
1988/09/12,1065.5,1065.5,1065.5,1065.5,0.0
1988/09/13,1062.9,1062.9,1062.9,1062.9,0.0
1988/09/14,1067.5,1067.5,1067.5,1067.5,0.0
1988/09/15,1070.0,1070.0,1070.0,1070.0,0.0
1988/09/16,1064.9,1064.9,1064.9,1064.9,0.0
1988/09/19,1062.5,1062.5,1062.5,1062.5,0.0
1988/09/20,1040.0,1040.0,1040.0,1040.0,0.0
1988/09/21,1046.5,1046.5,1046.5,1046.5,0.0
1988/09/22,1045.9,1045.9,1045.9,1045.9,0.0
1988/09/23,1033.7,1033.7,1033.7,1033.7,0.0
1988/09/26,1023.1,1023.1,1023.1,1023.1,0.0
1988/09/27,1022.3,1022.3,1022.3,1022.3,0.0
1988/09/28,1030.3,1030.3,1030.3,1030.3,0.0
1988/09/29,1030.7,1030.7,1030.7,1030.7,0.0
1988/09/30,1035.0,1035.0,1035.0,1035.0,0.0
1988/10/03,1023.1,1023.1,1023.1,1023.1,0.0
1988/10/04,1005.3,1005.3,1005.3,1005.3,0.0
1988/10/05,993.2,993.2,993.2,993.2,0.0
1988/10/06,997.7,997.7,997.7,997.7,0.0
1988/10/07,1003.3,1003.3,1003.3,1003.3,0.0
1988/10/10,1015.9,1015.9,1015.9,1015.9,0.0
1988/10/11,1018.5,1018.5,1018.5,1018.5,0.0
1988/10/12,1004.2,1004.2,1004.2,1004.2,0.0
1988/10/13,997.2,997.2,997.2,997.2,0.0
1988/10/14,994.6,994.6,994.6,994.6,0.0
1988/10/17,1003.1,1003.1,1003.1,1003.1,0.0
1988/10/18,1016.4,1016.4,1016.4,1016.4,0.0
1988/10/19,1019.2,1019.2,1019.2,1019.2,0.0
1988/10/20,1022.3,1022.3,1022.3,1022.3,0.0
1988/10/21,1038.4,1038.4,1038.4,1038.4,0.0
1988/10/24,1044.5,1044.5,1044.5,1044.5,0.0
1988/10/25,1036.7,1036.7,1036.7,1036.7,0.0
1988/10/26,1043.2,1043.2,1043.2,1043.2,0.0
1988/10/27,1040.1,1040.1,1040.1,1040.1,0.0
1988/10/28,1035.0,1035.0,1035.0,1035.0,0.0
1988/10/31,1039.3,1039.3,1039.3,1039.3,0.0
1988/11/01,1032.7,1032.7,1032.7,1032.7,0.0
1988/11/02,1030.1,1030.1,1030.1,1030.1,0.0
1988/11/03,1030.2,1030.2,1030.2,1030.2,0.0
1988/11/04,1028.5,1028.5,1028.5,1028.5,0.0
1988/11/07,1023.3,1023.3,1023.3,1023.3,0.0
1988/11/09,1026.5,1026.5,1026.5,1026.5,0.0
1988/11/10,1014.1,1014.1,1014.1,1014.1,0.0
1988/11/11,1015.0,1015.0,1015.0,1015.0,0.0
1988/11/14,1002.7,1002.7,1002.7,1002.7,0.0
1988/11/15,997.8,997.8,997.8,997.8,0.0
1988/11/16,998.6,998.6,998.6,998.6,0.0
1988/11/17,991.2,991.2,991.2,991.2,0.0
1988/11/18,991.4,991.4,991.4,991.4,0.0
1988/11/21,992.8,992.8,992.8,992.8,0.0
1988/11/22,999.5,999.5,999.5,999.5,0.0
1988/11/23,1008.2,1008.2,1008.2,1008.2,0.0
1988/11/24,1012.2,1012.2,1012.2,1012.2,0.0
1988/11/25,1011.3,1011.3,1011.3,1011.3,0.0
1988/11/28,1002.6,1002.6,1002.6,1002.6,0.0
1988/11/29,1003.4,1003.4,1003.4,1003.4,0.0
1988/11/30,1005.5,1005.5,1005.5,1005.5,0.0
1988/12/01,1003.5,1003.5,1003.5,1003.5,0.0
1988/12/02,999.4,999.4,999.4,999.4,0.0
1988/12/05,993.2,993.2,993.2,993.2,0.0
1988/12/06,996.1,996.1,996.1,996.1,0.0
1988/12/07,999.0,999.0,999.0,999.0,0.0
1988/12/08,1002.8,1002.8,1002.8,1002.8,0.0
1988/12/09,1002.3,1002.3,1002.3,1002.3,0.0
1988/12/12,1001.2,1001.2,1001.2,1001.2,0.0
1988/12/13,1002.5,1002.5,1002.5,1002.5,0.0
1988/12/14,1001.3,1001.3,1001.3,1001.3,0.0
1988/12/15,1003.3,1003.3,1003.3,1003.3,0.0
1988/12/16,1002.6,1002.6,1002.6,1002.6,0.0
1988/12/19,1007.9,1007.9,1007.9,1007.9,0.0
1988/12/20,1014.8,1014.8,1014.8,1014.8,0.0
1988/12/21,1014.4,1014.4,1014.4,1014.4,0.0
1988/12/22,1016.1,1016.1,1016.1,1016.1,0.0
1988/12/23,1024.8,1024.8,1024.8,1024.8,0.0
1988/12/27,1036.5,1036.5,1036.5,1036.5,0.0
1988/12/28,1042.8,1042.8,1042.8,1042.8,0.0
1988/12/29,1044.2,1044.2,1044.2,1044.2,0.0
1988/12/30,1038.6,1038.6,1038.6,1038.6,0.0
1989/01/03,1034.2,1034.2,1034.2,1034.2,0.0
1989/01/04,1030.7,1030.7,1030.7,1030.7,0.0
1989/01/05,1034.1,1034.1,1034.1,1034.1,0.0
1989/01/06,1043.3,1043.3,1043.3,1043.3,0.0
1989/01/09,1072.0,1072.0,1072.0,1072.0,0.0
1989/01/10,1083.5,1083.5,1083.5,1083.5,0.0
1989/01/11,1085.6,1085.6,1085.6,1085.6,0.0
1989/01/12,1095.3,1095.3,1095.3,1095.3,0.0
1989/01/13,1099.2,1099.2,1099.2,1099.2,0.0
1989/01/16,1107.9,1107.9,1107.9,1107.9,0.0
1989/01/17,1104.8,1104.8,1104.8,1104.8,0.0
1989/01/18,1094.4,1094.4,1094.4,1094.4,0.0
1989/01/19,1099.7,1099.7,1099.7,1099.7,0.0
1989/01/20,1095.3,1095.3,1095.3,1095.3,0.0
1989/01/23,1096.0,1096.0,1096.0,1096.0,0.0
1989/01/24,1087.7,1087.7,1087.7,1087.7,0.0
1989/01/25,1101.4,1101.4,1101.4,1101.4,0.0
1989/01/26,1108.7,1108.7,1108.7,1108.7,0.0
1989/01/27,1115.5,1115.5,1115.5,1115.5,0.0
1989/01/30,1134.8,1134.8,1134.8,1134.8,0.0
1989/01/31,1133.3,1133.3,1133.3,1133.3,0.0
1989/02/01,1137.0,1137.0,1137.0,1137.0,0.0
1989/02/02,1128.3,1128.3,1128.3,1128.3,0.0
1989/02/03,1143.4,1143.4,1143.4,1143.4,0.0
1989/02/08,1151.2,1151.2,1151.2,1151.2,0.0
1989/02/09,1156.4,1156.4,1156.4,1156.4,0.0
1989/02/10,1156.0,1156.0,1156.0,1156.0,0.0
1989/02/13,1139.7,1139.7,1139.7,1139.7,0.0
1989/02/14,1120.2,1120.2,1120.2,1120.2,0.0
1989/02/15,1122.6,1122.6,1122.6,1122.6,0.0
1989/02/16,1129.8,1129.8,1129.8,1129.8,0.0
1989/02/17,1129.9,1129.9,1129.9,1129.9,0.0
1989/02/20,1132.8,1132.8,1132.8,1132.8,0.0
1989/02/21,1131.5,1131.5,1131.5,1131.5,0.0
1989/02/22,1138.8,1138.8,1138.8,1138.8,0.0
1989/02/23,1134.5,1134.5,1134.5,1134.5,0.0
1989/02/24,1135.2,1135.2,1135.2,1135.2,0.0
1989/02/27,1120.2,1120.2,1120.2,1120.2,0.0
1989/02/28,1108.3,1108.3,1108.3,1108.3,0.0
1989/03/01,1105.8,1105.8,1105.8,1105.8,0.0
1989/03/02,1105.5,1105.5,1105.5,1105.5,0.0
1989/03/03,1118.4,1118.4,1118.4,1118.4,0.0
1989/03/06,1119.9,1119.9,1119.9,1119.9,0.0
1989/03/07,1132.4,1132.4,1132.4,1132.4,0.0
1989/03/08,1137.0,1137.0,1137.0,1137.0,0.0
1989/03/09,1150.8,1150.8,1150.8,1150.8,0.0
1989/03/10,1154.9,1154.9,1154.9,1154.9,0.0
1989/03/13,1160.4,1160.4,1160.4,1160.4,0.0
1989/03/14,1167.0,1167.0,1167.0,1167.0,0.0
1989/03/15,1179.9,1179.9,1179.9,1179.9,0.0
1989/03/16,1185.8,1185.8,1185.8,1185.8,0.0
1989/03/17,1187.5,1187.5,1187.5,1187.5,0.0
1989/03/20,1169.1,1169.1,1169.1,1169.1,0.0
1989/03/21,1175.5,1175.5,1175.5,1175.5,0.0
1989/03/22,1183.4,1183.4,1183.4,1183.4,0.0
1989/03/23,1180.7,1180.7,1180.7,1180.7,0.0
1989/03/27,1183.9,1183.9,1183.9,1183.9,0.0
1989/03/28,1188.5,1188.5,1188.5,1188.5,0.0
1989/03/29,1194.6,1194.6,1194.6,1194.6,0.0
1989/03/30,1188.8,1188.8,1188.8,1188.8,0.0
1989/03/31,1189.8,1189.8,1189.8,1189.8,0.0
1989/04/03,1187.3,1187.3,1187.3,1187.3,0.0
1989/04/04,1193.3,1193.3,1193.3,1193.3,0.0
1989/04/05,1191.3,1191.3,1191.3,1191.3,0.0
1989/04/06,1192.5,1192.5,1192.5,1192.5,0.0
1989/04/07,1186.7,1186.7,1186.7,1186.7,0.0
1989/04/10,1192.0,1192.0,1192.0,1192.0,0.0
1989/04/11,1201.4,1201.4,1201.4,1201.4,0.0
1989/04/12,1219.0,1219.0,1219.0,1219.0,0.0
1989/04/13,1241.3,1241.3,1241.3,1241.3,0.0
1989/04/14,1244.3,1244.3,1244.3,1244.3,0.0
1989/04/17,1258.3,1258.3,1258.3,1258.3,0.0
1989/04/18,1257.6,1257.6,1257.6,1257.6,0.0
1989/04/19,1256.9,1256.9,1256.9,1256.9,0.0
1989/04/20,1250.0,1250.0,1250.0,1250.0,0.0
1989/04/21,1244.3,1244.3,1244.3,1244.3,0.0
1989/04/24,1247.2,1247.2,1247.2,1247.2,0.0
1989/04/25,1246.1,1246.1,1246.1,1246.1,0.0
1989/04/26,1250.3,1250.3,1250.3,1250.3,0.0
1989/04/27,1253.2,1253.2,1253.2,1253.2,0.0
1989/04/28,1259.4,1259.4,1259.4,1259.4,0.0
1989/05/02,1266.0,1266.0,1266.0,1266.0,0.0
1989/05/03,1284.9,1284.9,1284.9,1284.9,0.0
1989/05/04,1283.5,1283.5,1283.5,1283.5,0.0
1989/05/05,1282.5,1282.5,1282.5,1282.5,0.0
1989/05/09,1280.6,1280.6,1280.6,1280.6,0.0
1989/05/10,1280.7,1280.7,1280.7,1280.7,0.0
1989/05/11,1287.3,1287.3,1287.3,1287.3,0.0
1989/05/12,1285.1,1285.1,1285.1,1285.1,0.0
1989/05/15,1295.4,1295.4,1295.4,1295.4,0.0
1989/05/16,1303.5,1303.5,1303.5,1303.5,0.0
1989/05/17,1310.0,1310.0,1310.0,1310.0,0.0
1989/05/18,1309.7,1309.7,1309.7,1309.7,0.0
1989/05/22,1292.7,1292.7,1292.7,1292.7,0.0
1989/05/23,1291.9,1291.9,1291.9,1291.9,0.0
1989/05/24,1280.6,1280.6,1280.6,1280.6,0.0
1989/05/25,1257.7,1257.7,1257.7,1257.7,0.0
1989/05/26,1269.6,1269.6,1269.6,1269.6,0.0
1989/05/29,1265.5,1265.5,1265.5,1265.5,0.0
1989/05/30,1278.2,1278.2,1278.2,1278.2,0.0
1989/05/31,1279.2,1279.2,1279.2,1279.2,0.0
1989/06/01,1279.2,1279.2,1279.2,1279.2,0.0
1989/06/02,1305.2,1305.2,1305.2,1305.2,0.0
1989/06/05,1271.4,1271.4,1271.4,1271.4,0.0
1989/06/06,1233.1,1233.1,1233.1,1233.1,0.0
1989/06/07,1226.7,1226.7,1226.7,1226.7,0.0
1989/06/08,1207.1,1207.1,1207.1,1207.1,0.0
1989/06/09,1241.2,1241.2,1241.2,1241.2,0.0
1989/06/12,1208.7,1208.7,1208.7,1208.7,0.0
1989/06/13,1283.8,1283.8,1283.8,1283.8,0.0
1989/06/14,1298.5,1298.5,1298.5,1298.5,0.0
1989/06/15,1288.3,1288.3,1288.3,1288.3,0.0
1989/06/16,1296.5,1296.5,1296.5,1296.5,0.0
1989/06/19,1304.4,1304.4,1304.4,1304.4,0.0
1989/06/20,1303.1,1303.1,1303.1,1303.1,0.0
1989/06/21,1302.3,1302.3,1302.3,1302.3,0.0
1989/06/22,1294.4,1294.4,1294.4,1294.4,0.0
1989/06/23,1290.3,1290.3,1290.3,1290.3,0.0
1989/06/26,1287.6,1287.6,1287.6,1287.6,0.0
1989/06/27,1291.6,1291.6,1291.6,1291.6,0.0
1989/06/28,1308.4,1308.4,1308.4,1308.4,0.0
1989/06/29,1315.3,1315.3,1315.3,1315.3,0.0
1989/06/30,1307.7,1307.7,1307.7,1307.7,0.0
1989/07/03,1298.1,1298.1,1298.1,1298.1,0.0
1989/07/04,1303.8,1303.8,1303.8,1303.8,0.0
1989/07/05,1305.0,1305.0,1305.0,1305.0,0.0
1989/07/06,1318.6,1318.6,1318.6,1318.6,0.0
1989/07/07,1335.7,1335.7,1335.7,1335.7,0.0
1989/07/10,1345.4,1345.4,1345.4,1345.4,0.0
1989/07/11,1346.2,1346.2,1346.2,1346.2,0.0
1989/07/12,1353.7,1353.7,1353.7,1353.7,0.0
1989/07/14,1363.5,1363.5,1363.5,1363.5,0.0
1989/07/17,1359.0,1359.0,1359.0,1359.0,0.0
1989/07/18,1361.6,1361.6,1361.6,1361.6,0.0
1989/07/19,1369.0,1369.0,1369.0,1369.0,0.0
1989/07/20,1365.4,1365.4,1365.4,1365.4,0.0
1989/07/21,1361.9,1361.9,1361.9,1361.9,0.0
1989/07/24,1358.9,1358.9,1358.9,1358.9,0.0
1989/07/25,1371.4,1371.4,1371.4,1371.4,0.0
1989/07/26,1370.4,1370.4,1370.4,1370.4,0.0
1989/07/27,1366.4,1366.4,1366.4,1366.4,0.0
1989/07/28,1370.1,1370.1,1370.1,1370.1,0.0
1989/07/31,1372.3,1372.3,1372.3,1372.3,0.0
1989/08/01,1367.1,1367.1,1367.1,1367.1,0.0
1989/08/02,1362.3,1362.3,1362.3,1362.3,0.0
1989/08/03,1359.7,1359.7,1359.7,1359.7,0.0
1989/08/04,1349.2,1349.2,1349.2,1349.2,0.0
1989/08/07,1351.7,1351.7,1351.7,1351.7,0.0
1989/08/08,1361.8,1361.8,1361.8,1361.8,0.0
1989/08/10,1379.9,1379.9,1379.9,1379.9,0.0
1989/08/11,1377.4,1377.4,1377.4,1377.4,0.0
1989/08/14,1380.0,1380.0,1380.0,1380.0,0.0
1989/08/15,1371.6,1371.6,1371.6,1371.6,0.0
1989/08/16,1377.3,1377.3,1377.3,1377.3,0.0
1989/08/17,1375.6,1375.6,1375.6,1375.6,0.0
1989/08/18,1381.5,1381.5,1381.5,1381.5,0.0
1989/08/21,1387.0,1387.0,1387.0,1387.0,0.0
1989/08/22,1370.9,1370.9,1370.9,1370.9,0.0
1989/08/23,1376.7,1376.7,1376.7,1376.7,0.0
1989/08/24,1357.3,1357.3,1357.3,1357.3,0.0
1989/08/25,1355.2,1355.2,1355.2,1355.2,0.0
1989/08/28,1346.0,1346.0,1346.0,1346.0,0.0
1989/08/29,1342.5,1342.5,1342.5,1342.5,0.0
1989/08/30,1350.2,1350.2,1350.2,1350.2,0.0
1989/08/31,1356.0,1356.0,1356.0,1356.0,0.0
1989/09/01,1363.7,1363.7,1363.7,1363.7,0.0
1989/09/04,1382.3,1382.3,1382.3,1382.3,0.0
1989/09/05,1388.1,1388.1,1388.1,1388.1,0.0
1989/09/06,1396.7,1396.7,1396.7,1396.7,0.0
1989/09/07,1406.6,1406.6,1406.6,1406.6,0.0
1989/09/08,1419.7,1419.7,1419.7,1419.7,0.0
1989/09/11,1414.3,1414.3,1414.3,1414.3,0.0
1989/09/12,1413.4,1413.4,1413.4,1413.4,0.0
1989/09/13,1420.5,1420.5,1420.5,1420.5,0.0
1989/09/14,1411.3,1411.3,1411.3,1411.3,0.0
1989/09/15,1411.8,1411.8,1411.8,1411.8,0.0
1989/09/18,1404.5,1404.5,1404.5,1404.5,0.0
1989/09/19,1399.3,1399.3,1399.3,1399.3,0.0
1989/09/20,1395.0,1395.0,1395.0,1395.0,0.0
1989/09/21,1397.4,1397.4,1397.4,1397.4,0.0
1989/09/22,1392.8,1392.8,1392.8,1392.8,0.0
1989/09/25,1385.5,1385.5,1385.5,1385.5,0.0
1989/09/26,1387.6,1387.6,1387.6,1387.6,0.0
1989/09/27,1379.0,1379.0,1379.0,1379.0,0.0
1989/09/28,1371.4,1371.4,1371.4,1371.4,0.0
1989/09/29,1375.3,1375.3,1375.3,1375.3,0.0
1989/10/02,1375.3,1375.3,1375.3,1375.3,0.0
1989/10/03,1388.3,1388.3,1388.3,1388.3,0.0
1989/10/04,1408.3,1408.3,1408.3,1408.3,0.0
1989/10/05,1405.0,1405.0,1405.0,1405.0,0.0
1989/10/06,1420.6,1420.6,1420.6,1420.6,0.0
1989/10/09,1420.2,1420.2,1420.2,1420.2,0.0
1989/10/10,1420.9,1420.9,1420.9,1420.9,0.0
1989/10/11,1429.0,1429.0,1429.0,1429.0,0.0
1989/10/12,1431.9,1431.9,1431.9,1431.9,0.0
1989/10/13,1427.9,1427.9,1427.9,1427.9,0.0
1989/10/16,1285.0,1285.0,1285.0,1285.0,0.0
1989/10/17,1341.8,1341.8,1341.8,1341.8,0.0
1989/10/18,1310.2,1310.2,1310.2,1310.2,0.0
1989/10/19,1337.1,1337.1,1337.1,1337.1,0.0
1989/10/20,1345.6,1345.6,1345.6,1345.6,0.0
1989/10/23,1365.0,1365.0,1365.0,1365.0,0.0
1989/10/24,1358.4,1358.4,1358.4,1358.4,0.0
1989/10/25,1333.3,1333.3,1333.3,1333.3,0.0
1989/10/26,1330.4,1330.4,1330.4,1330.4,0.0
1989/10/27,1319.3,1319.3,1319.3,1319.3,0.0
1989/10/30,1302.8,1302.8,1302.8,1302.8,0.0
1989/10/31,1332.4,1332.4,1332.4,1332.4,0.0
1989/11/01,1335.2,1335.2,1335.2,1335.2,0.0
1989/11/02,1336.2,1336.2,1336.2,1336.2,0.0
1989/11/03,1330.8,1330.8,1330.8,1330.8,0.0
1989/11/06,1322.8,1322.8,1322.8,1322.8,0.0
1989/11/07,1320.8,1320.8,1320.8,1320.8,0.0
1989/11/08,1321.3,1321.3,1321.3,1321.3,0.0
1989/11/09,1325.2,1325.2,1325.2,1325.2,0.0
1989/11/10,1332.0,1332.0,1332.0,1332.0,0.0
1989/11/13,1336.4,1336.4,1336.4,1336.4,0.0
1989/11/14,1333.3,1333.3,1333.3,1333.3,0.0
1989/11/15,1333.7,1333.7,1333.7,1333.7,0.0
